,filename,mainSound,length,sampleRate,quality,isCut,isMixed,isChecked,threat,salience,importance
2192,4-210309-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2193,4-210593-A-29,human,5.0,44100,7,1,0,0,0,5,0
2194,4-211502-A-30,human,5.0,44100,7,1,0,0,0,5,0
2195,4-212604-A-15,natural,5.0,44100,7,1,0,0,2,3,2
2196,4-212604-B-15,natural,5.0,44100,7,1,0,0,2,3,2
2197,4-212604-C-15,natural,5.0,44100,7,1,0,0,2,3,2
2198,4-212698-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2199,4-212728-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2200,4-213193-A-29,human,5.0,44100,7,1,0,0,0,5,0
2201,4-213915-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2202,4-213915-B-3,animal,5.0,44100,7,1,0,0,2,5,0
2203,4-213915-C-3,animal,5.0,44100,7,1,0,0,2,5,0
2204,4-215635-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2205,4-216211-A-14,interior,5.0,44100,7,1,0,0,0,7,0
2206,4-216349-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2207,4-218199-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2208,4-218199-B-35,interior,5.0,44100,7,1,0,0,0,7,0
2209,4-218199-C-35,interior,5.0,44100,7,1,0,0,0,7,0
2210,4-218199-D-35,interior,5.0,44100,7,1,0,0,0,7,0
2211,4-218199-E-35,interior,5.0,44100,7,1,0,0,0,7,0
2212,4-218199-F-35,interior,5.0,44100,7,1,0,0,0,7,0
2213,4-218199-G-35,interior,5.0,44100,7,1,0,0,0,7,0
2214,4-218199-H-35,interior,5.0,44100,7,1,0,0,0,7,0
2215,4-218304-A-25,human,5.0,44100,7,1,0,0,0,5,0
2216,4-218304-B-25,human,5.0,44100,7,1,0,0,0,5,0
2217,4-223125-A-14,human,5.0,44100,7,1,0,0,0,5,0
2218,4-223127-A-14,human,5.0,44100,7,1,0,0,0,5,0
2219,4-232495-A-6,animal,5.0,44100,7,1,0,0,2,5,0
2220,4-234644-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2221,4-234879-A-6,animal,5.0,44100,7,1,0,0,2,5,0
2222,4-244318-A-6,animal,5.0,44100,7,1,0,0,2,5,0
2223,4-250864-A-8,animal,5.0,44100,7,1,0,0,2,5,0
2224,4-250869-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2225,4-250869-B-2,animal,5.0,44100,7,1,0,0,2,5,0
2226,4-250869-C-2,animal,5.0,44100,7,1,0,0,2,5,0
2227,4-251645-A-49,exterior,5.0,44100,7,1,0,0,2,5,5
2228,4-251645-B-49,exterior,5.0,44100,7,1,0,0,2,5,5
2229,4-251959-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2230,4-253649-A-6,animal,5.0,44100,7,1,0,0,2,5,0
2231,4-255371-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2232,4-261068-A-30,exterior,5.0,44100,7,1,0,0,2,5,5
2233,4-264453-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2234,4-59579-A-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2235,4-59579-B-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2236,4-67358-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2237,4-80761-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2238,4-90014-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2239,4-90014-B-42,siren,5.0,44100,7,1,0,0,8,9,9
2240,4-99193-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2241,4-99193-B-4,animal,5.0,44100,7,1,0,0,2,5,0
2242,4-99644-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2243,4-99644-B-4,animal,5.0,44100,7,1,0,0,2,5,0
2244,4-99644-C-4,animal,5.0,44100,7,1,0,0,2,5,0
2245,4-99644-D-4,animal,5.0,44100,7,1,0,0,2,5,0
2246,5-103415-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2247,5-103416-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2248,5-103418-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2249,5-103420-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2250,5-103421-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2251,5-103422-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2252,5-117118-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2253,5-117120-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2254,5-117122-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2255,5-117250-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2256,5-117773-A-16,natural,5.0,44100,7,1,0,0,2,3,2
2257,5-127990-A-2,animal,5.0,44100,7,1,0,0,2,5,0
2258,5-133989-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2259,5-133989-B-42,siren,5.0,44100,7,1,0,0,8,9,9
2260,5-141683-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2261,5-147297-A-27,human,5.0,44100,7,1,0,0,0,5,0
2262,5-150409-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2263,5-151085-A-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2264,5-156026-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2265,5-156026-B-4,animal,5.0,44100,7,1,0,0,2,5,0
2266,5-156026-C-4,animal,5.0,44100,7,1,0,0,2,5,0
2267,5-156026-D-4,animal,5.0,44100,7,1,0,0,2,5,0
2268,5-156698-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2269,5-156999-A-19,natural,5.0,44100,7,1,0,0,2,3,2
2270,5-156999-B-19,natural,5.0,44100,7,1,0,0,2,3,2
2271,5-156999-C-19,natural,5.0,44100,7,1,0,0,2,3,2
2272,5-156999-D-19,natural,5.0,44100,7,1,0,0,2,3,2
2273,5-156999-E-19,natural,5.0,44100,7,1,0,0,2,3,2
2274,5-157204-A-16,natural,5.0,44100,7,1,0,0,2,3,2
2275,5-157204-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2276,5-160551-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2277,5-160614-A-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2278,5-160614-B-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2279,5-160614-C-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2280,5-160614-D-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2281,5-160614-E-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2282,5-160614-F-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2283,5-160614-G-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2284,5-160614-H-48,fireworks,5.0,44100,7,1,0,0,0,9,0
2285,5-161270-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2286,5-161270-B-33,interior,5.0,44100,7,1,0,0,0,7,0
2287,5-169983-A-5,animal,5.0,44100,7,1,0,0,2,5,0
2288,5-170338-A-41,exterior,5.0,44100,7,1,0,0,2,5,5
2289,5-170338-B-41,exterior,5.0,44100,7,1,0,0,2,5,5
2290,5-171118-A-26,human,5.0,44100,7,1,0,0,0,5,0
2291,5-171653-A-41,exterior,5.0,44100,7,1,0,0,2,5,5
2292,5-172299-A-5,animal,5.0,44100,7,1,0,0,2,5,0
2293,5-172639-A-5,animal,5.0,44100,7,1,0,0,2,5,0
2294,5-173568-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2295,5-177034-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2296,5-177614-A-5,animal,5.0,44100,7,1,0,0,2,5,0
2297,5-177779-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2298,5-177957-A-40,exterior,5.0,44100,7,1,0,0,2,5,5
2299,5-177957-B-40,exterior,5.0,44100,7,1,0,0,2,5,5
2300,5-177957-C-40,exterior,5.0,44100,7,1,0,0,2,5,5
2301,5-177957-D-40,exterior,5.0,44100,7,1,0,0,2,5,5
2302,5-177957-E-40,exterior,5.0,44100,7,1,0,0,2,5,5
2303,5-178997-A-24,human,5.0,44100,7,1,0,0,0,5,0
2304,5-179294-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2305,5-179496-A-16,natural,5.0,44100,7,1,0,0,2,3,2
2306,5-179496-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2307,5-179860-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2308,5-179863-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2309,5-179865-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2310,5-179866-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2311,5-179868-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2312,5-180156-A-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2313,5-180156-B-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2314,5-180156-C-43,car_horn,5.0,44100,7,1,0,0,7,9,9
2315,5-180229-A-27,human,5.0,44100,7,1,0,0,0,5,0
2316,5-181458-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2317,5-181766-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2318,5-181977-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2319,5-182007-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2320,5-182010-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2321,5-182012-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2322,5-182404-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2323,5-184323-A-42,siren,5.0,44100,7,1,0,0,8,9,9
2324,5-184871-A-24,human,5.0,44100,7,1,0,0,0,5,0
2325,5-185516-A-27,human,5.0,44100,7,1,0,0,0,5,0
2326,5-185579-A-41,exterior,5.0,44100,7,1,0,0,2,5,5
2327,5-185579-B-41,exterior,5.0,44100,7,1,0,0,2,5,5
2328,5-185908-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2329,5-186924-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2330,5-187201-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2331,5-187201-B-4,animal,5.0,44100,7,1,0,0,2,5,0
2332,5-187444-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2333,5-187979-A-21,human,5.0,44100,7,1,0,0,0,5,0
2334,5-188365-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2335,5-188495-A-19,natural,5.0,44100,7,1,0,0,2,3,2
2336,5-188606-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2337,5-188655-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2338,5-188716-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2339,5-188796-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2340,5-188945-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2341,5-189212-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2342,5-189237-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2343,5-189795-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2344,5-191131-A-40,exterior,5.0,44100,7,1,0,0,2,5,5
2345,5-191497-A-33,interior,5.0,44100,7,1,0,0,0,7,0
2346,5-192191-A-19,natural,5.0,44100,7,1,0,0,2,3,2
2347,5-193339-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2348,5-193473-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2349,5-193473-B-12,fire,5.0,44100,7,1,0,0,6,4,6
2350,5-194533-A-21,human,5.0,44100,7,1,0,0,0,5,0
2351,5-194892-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2352,5-194899-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2353,5-194899-B-3,animal,5.0,44100,7,1,0,0,2,5,0
2354,5-194899-C-3,animal,5.0,44100,7,1,0,0,2,5,0
2355,5-194899-D-3,animal,5.0,44100,7,1,0,0,2,5,0
2356,5-194930-A-1,animal,5.0,44100,7,1,0,0,2,5,0
2357,5-194930-B-1,animal,5.0,44100,7,1,0,0,2,5,0
2358,5-194932-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2359,5-195517-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2360,5-195518-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2361,5-195557-A-19,natural,5.0,44100,7,1,0,0,2,3,2
2362,5-195710-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2363,5-197118-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2364,5-197121-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2365,5-197121-B-45,exterior,5.0,44100,7,1,0,0,2,5,5
2366,5-197446-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2367,5-197913-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2368,5-197988-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2369,5-198278-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2370,5-198278-B-7,animal,5.0,44100,7,1,0,0,2,5,0
2371,5-198278-C-7,animal,5.0,44100,7,1,0,0,2,5,0
2372,5-198321-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2373,5-198373-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2374,5-198411-A-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2375,5-198411-B-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2376,5-198411-C-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2377,5-198411-D-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2378,5-198411-E-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2379,5-198411-F-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2380,5-198411-G-20,crying_baby,5.0,44100,7,1,0,0,0,9,7
2381,5-198600-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2382,5-198891-A-8,animal,5.0,44100,7,1,0,0,2,5,0
2383,5-198891-B-8,animal,5.0,44100,7,1,0,0,2,5,0
2384,5-198891-C-8,animal,5.0,44100,7,1,0,0,2,5,0
2385,5-198891-D-8,animal,5.0,44100,7,1,0,0,2,5,0
2386,5-199284-A-45,exterior,5.0,44100,7,1,0,0,2,5,5
2387,5-199284-B-45,exterior,5.0,44100,7,1,0,0,2,5,5
2388,5-200329-A-8,animal,5.0,44100,7,1,0,0,2,5,0
2389,5-200329-B-8,animal,5.0,44100,7,1,0,0,2,5,0
2390,5-200329-C-8,animal,5.0,44100,7,1,0,0,2,5,0
2391,5-200334-A-1,animal,5.0,44100,7,1,0,0,2,5,0
2392,5-200334-B-1,animal,5.0,44100,7,1,0,0,2,5,0
2393,5-200339-A-1,animal,5.0,44100,7,1,0,0,2,5,0
2394,5-200461-A-11,natural,5.0,44100,7,1,0,0,2,3,2
2395,5-200461-B-11,natural,5.0,44100,7,1,0,0,2,3,2
2396,5-201170-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2397,5-201172-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2398,5-201194-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2399,5-201274-A-21,human,5.0,44100,7,1,0,0,0,5,0
2400,5-201664-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2401,5-202020-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2402,5-202220-A-21,human,5.0,44100,7,1,0,0,0,5,0
2403,5-202540-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2404,5-202795-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2405,5-202898-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2406,5-203128-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2407,5-203128-B-0,animal,5.0,44100,7,1,0,0,2,5,0
2408,5-203739-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2409,5-204114-A-29,human,5.0,44100,7,1,0,0,0,5,0
2410,5-204352-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2411,5-204352-B-13,natural,5.0,44100,7,1,0,0,2,3,2
2412,5-204604-A-24,human,5.0,44100,7,1,0,0,0,5,0
2413,5-204741-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2414,5-205090-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2415,5-205589-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2416,5-205589-B-17,natural,5.0,44100,7,1,0,0,2,3,2
2417,5-205898-A-40,exterior,5.0,44100,7,1,0,0,2,5,5
2418,5-207681-A-24,human,5.0,44100,7,1,0,0,0,5,0
2419,5-207781-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2420,5-207811-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2421,5-207811-B-35,interior,5.0,44100,7,1,0,0,0,7,0
2422,5-207836-A-29,human,5.0,44100,7,1,0,0,0,5,0
2423,5-207836-B-29,human,5.0,44100,7,1,0,0,0,5,0
2424,5-207836-C-29,human,5.0,44100,7,1,0,0,0,5,0
2425,5-207836-D-29,human,5.0,44100,7,1,0,0,0,5,0
2426,5-208030-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2427,5-208624-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2428,5-208761-A-24,human,5.0,44100,7,1,0,0,0,5,0
2429,5-208810-A-11,natural,5.0,44100,7,1,0,0,2,3,2
2430,5-208810-B-11,natural,5.0,44100,7,1,0,0,2,3,2
2431,5-209698-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2432,5-209719-A-24,human,5.0,44100,7,1,0,0,0,5,0
2433,5-209833-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2434,5-209989-A-22,human,5.0,44100,7,1,0,0,0,5,0
2435,5-209992-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2436,5-209992-B-44,exterior,5.0,44100,7,1,0,0,2,5,5
2437,5-210540-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2438,5-210571-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2439,5-210612-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2440,5-211197-A-24,human,5.0,44100,7,1,0,0,0,5,0
2441,5-211408-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2442,5-212050-A-27,human,5.0,44100,7,1,0,0,0,5,0
2443,5-212054-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2444,5-212059-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2445,5-212181-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2446,5-212454-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2447,5-212730-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2448,5-212734-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2449,5-212736-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2450,5-213077-A-11,natural,5.0,44100,7,1,0,0,2,3,2
2451,5-213293-A-23,human,5.0,44100,7,1,0,0,0,5,0
2452,5-213802-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2453,5-213836-A-9,animal,5.0,44100,7,1,0,0,2,5,0
2454,5-213836-B-9,animal,5.0,44100,7,1,0,0,2,5,0
2455,5-213836-C-9,animal,5.0,44100,7,1,0,0,2,5,0
2456,5-213836-D-9,animal,5.0,44100,7,1,0,0,2,5,0
2457,5-213855-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2458,5-214362-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2459,5-214759-A-5,animal,5.0,44100,7,1,0,0,2,5,0
2460,5-214759-B-5,animal,5.0,44100,7,1,0,0,2,5,0
2461,5-214869-A-9,animal,5.0,44100,7,1,0,0,2,5,0
2462,5-215005-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2463,5-215172-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2464,5-215179-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2465,5-215445-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2466,5-215447-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2467,5-215449-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2468,5-215634-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2469,5-215658-A-12,fire,5.0,44100,7,1,0,0,6,4,6
2470,5-215658-B-12,fire,5.0,44100,7,1,0,0,6,4,6
2471,5-216131-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2472,5-216213-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2473,5-216214-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2474,5-216216-A-13,natural,5.0,44100,7,1,0,0,2,3,2
2475,5-216368-A-28,natural,5.0,44100,7,1,0,0,2,3,2
2476,5-216370-A-41,exterior,5.0,44100,7,1,0,0,2,5,5
2477,5-216370-B-41,exterior,5.0,44100,7,1,0,0,2,5,5
2478,5-217158-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2479,5-217186-A-16,natural,5.0,44100,7,1,0,0,2,3,2
2480,5-217186-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2481,5-217186-C-16,natural,5.0,44100,7,1,0,0,2,3,2
2482,5-218196-A-27,human,5.0,44100,7,1,0,0,0,5,0
2483,5-218196-B-27,human,5.0,44100,7,1,0,0,0,5,0
2484,5-218494-A-22,human,5.0,44100,7,1,0,0,0,5,0
2485,5-218980-A-30,human,5.0,44100,7,1,0,0,0,5,0
2486,5-218981-A-30,human,5.0,44100,7,1,0,0,0,5,0
2487,5-219044-A-46,exterior,5.0,44100,7,1,0,0,2,5,5
2488,5-219242-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2489,5-219242-B-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2490,5-219318-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2491,5-219342-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2492,5-219379-A-11,natural,5.0,44100,7,1,0,0,2,3,2
2493,5-219379-B-11,natural,5.0,44100,7,1,0,0,2,3,2
2494,5-219379-C-11,natural,5.0,44100,7,1,0,0,2,3,2
2495,5-220026-A-21,human,5.0,44100,7,1,0,0,0,5,0
2496,5-220027-A-21,human,5.0,44100,7,1,0,0,0,5,0
2497,5-220939-A-27,human,5.0,44100,7,1,0,0,0,5,0
2498,5-220955-A-40,exterior,5.0,44100,7,1,0,0,2,5,5
2499,5-221518-A-21,human,5.0,44100,7,1,0,0,0,5,0
2500,5-221528-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2501,5-221529-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2502,5-221567-A-22,human,5.0,44100,7,1,0,0,0,5,0
2503,5-221568-A-22,human,5.0,44100,7,1,0,0,0,5,0
2504,5-221593-A-21,human,5.0,44100,7,1,0,0,0,5,0
2505,5-221878-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2506,5-221950-A-22,human,5.0,44100,7,1,0,0,0,5,0
2507,5-222041-A-9,animal,5.0,44100,7,1,0,0,2,5,0
2508,5-222524-A-41,exterior,5.0,44100,7,1,0,0,2,5,5
2509,5-222894-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2510,5-223099-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2511,5-223099-B-32,interior,5.0,44100,7,1,0,0,0,7,0
2512,5-223103-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2513,5-223176-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2514,5-223317-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2515,5-223810-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2516,5-231551-A-36,interior,5.0,44100,7,1,0,0,0,7,0
2517,5-231762-A-0,animal,5.0,44100,7,1,0,0,2,5,0
2518,5-232272-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2519,5-232802-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2520,5-232816-A-23,human,5.0,44100,7,1,0,0,0,5,0
2521,5-233019-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2522,5-233160-A-1,animal,5.0,44100,7,1,0,0,2,5,0
2523,5-233260-A-23,human,5.0,44100,7,1,0,0,0,5,0
2524,5-233312-A-28,human,5.0,44100,7,1,0,0,0,5,0
2525,5-233605-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2526,5-233607-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2527,5-233645-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2528,5-233787-A-7,animal,5.0,44100,7,1,0,0,2,5,0
2529,5-234145-A-28,animal,5.0,44100,7,1,0,0,2,5,0
2530,5-234247-A-37,clock_alarm,5.0,44100,7,1,0,0,0,9,3
2531,5-234263-A-25,human,5.0,44100,7,1,0,0,0,5,0
2532,5-234335-A-23,human,5.0,44100,7,1,0,0,0,5,0
2533,5-234855-A-25,human,5.0,44100,7,1,0,0,0,5,0
2534,5-234879-A-1,animal,5.0,44100,7,1,0,0,2,5,0
2535,5-234879-B-1,animal,5.0,44100,7,1,0,0,2,5,0
2536,5-234923-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2537,5-235507-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2538,5-235593-A-23,human,5.0,44100,7,1,0,0,0,5,0
2539,5-235644-A-30,human,5.0,44100,7,1,0,0,0,5,0
2540,5-235671-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2541,5-235874-A-28,interior,5.0,44100,7,1,0,0,0,7,0
2542,5-235893-A-28,interior,5.0,44100,7,1,0,0,0,7,0
2543,5-235956-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2544,5-236288-A-28,exterior,5.0,44100,7,1,0,0,2,5,5
2545,5-236299-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2546,5-237315-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2547,5-237499-A-4,animal,5.0,44100,7,1,0,0,2,5,0
2548,5-237795-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2549,5-238021-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2550,5-238492-A-23,human,5.0,44100,7,1,0,0,0,5,0
2551,5-238926-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2552,5-238938-A-27,human,5.0,44100,7,1,0,0,0,5,0
2553,5-240671-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2554,5-241846-A-15,natural,5.0,44100,7,1,0,0,2,3,2
2555,5-242490-A-14,natural,5.0,44100,7,1,0,0,2,3,2
2556,5-242491-A-14,natural,5.0,44100,7,1,0,0,2,3,2
2557,5-242492-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2558,5-242711-A-9,animal,5.0,44100,7,1,0,0,2,5,0
2559,5-242932-A-26,human,5.0,44100,7,1,0,0,0,5,0
2560,5-242932-B-26,human,5.0,44100,7,1,0,0,0,5,0
2561,5-243025-A-25,human,5.0,44100,7,1,0,0,0,5,0
2562,5-243036-A-29,human,5.0,44100,7,1,0,0,0,5,0
2563,5-243448-A-14,human,5.0,44100,7,1,0,0,0,5,0
2564,5-243449-A-14,human,5.0,44100,7,1,0,0,0,5,0
2565,5-243450-A-14,human,5.0,44100,7,1,0,0,0,5,0
2566,5-243459-A-14,human,5.0,44100,7,1,0,0,0,5,0
2567,5-243459-B-14,human,5.0,44100,7,1,0,0,0,5,0
2568,5-243635-A-29,human,5.0,44100,7,1,0,0,0,5,0
2569,5-243773-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2570,5-243773-B-44,exterior,5.0,44100,7,1,0,0,2,5,5
2571,5-243783-A-44,exterior,5.0,44100,7,1,0,0,2,5,5
2572,5-244178-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2573,5-244310-A-25,human,5.0,44100,7,1,0,0,0,5,0
2574,5-244315-A-6,animal,5.0,44100,7,1,0,0,2,5,0
2575,5-244315-B-6,animal,5.0,44100,7,1,0,0,2,5,0
2576,5-244315-C-6,animal,5.0,44100,7,1,0,0,2,5,0
